GuestID,AllInclusive,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,Churned,SharedRoom,PromoCodeUsed,DaysSinceEmail_Decile
366871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5916,1,151,1,1,0,4
555299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4058,5,66,1,0,0,1
177579,0.0,0.0,1.0,355.0,757.0,0.0,,3017,3,22,0,0,1,0
188624,0.0,0.0,,0.0,0.0,525.0,1889.0,5030,3,198,0,0,0,5
846117,0.0,0.0,2.0,104.0,404.0,0.0,0.0,8535,3,133,1,0,0,3
605244,0.0,0.0,0.0,78.0,801.0,0.0,7.0,9574,1,182,0,0,1,4
189716,1.0,0.0,0.0,,0.0,0.0,0.0,7370,1,83,0,0,1,2
526637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5813,4,274,1,0,0,7
762047,0.0,0.0,0.0,0.0,0.0,0.0,1513.0,2853,5,142,0,0,2,3
708951,1.0,1.0,0.0,0.0,0.0,0.0,0.0,238,1,82,1,0,2,2
978305,0.0,1.0,0.0,486.0,0.0,0.0,2470.0,9896,4,211,0,0,2,5
139934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2175,4,341,0,0,0,9
491255,0.0,0.0,,2.0,648.0,92.0,0.0,4855,2,280,0,0,0,7
595604,1.0,0.0,0.0,0.0,,0.0,,4841,2,360,1,0,0,9
841098,0.0,0.0,635.0,0.0,7.0,0.0,0.0,5894,2,54,1,0,0,1
426526,0.0,0.0,,3751.0,0.0,5025.0,11741.0,581,4,42,0,0,0,1
329204,0.0,0.0,1356.0,20.0,0.0,13.0,0.0,9912,1,228,0,0,1,6
366592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,206,4,184,1,0,0,5
544646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5090,1,56,1,0,0,1
277384,0.0,0.0,0.0,0.0,1508.0,110.0,117.0,8064,1,62,1,0,0,1
357382,,0.0,0.0,,0.0,0.0,0.0,907,2,310,0,0,0,8
250882,0.0,,3358.0,1.0,12.0,0.0,0.0,8849,5,309,0,1,2,8
474163,0.0,0.0,0.0,0.0,0.0,838.0,27.0,6434,1,76,0,0,2,1
285788,1.0,0.0,0.0,0.0,0.0,0.0,,462,2,201,1,0,0,5
371342,0.0,0.0,5.0,,0.0,123.0,440.0,551,2,317,0,0,2,8
909433,0.0,0.0,8.0,530537.7865795420,3949.0,0.0,9.0,6452,5,295,1,0,2,8
600752,1.0,,80780.63404306110,0.0,0.0,0.0,0.0,6627,5,152,1,0,0,4
271642,0.0,0.0,0.0,709.0,39.0,62.0,0.0,3304,4,75,1,0,0,1
493829,0.0,0.0,350.0,0.0,91.0,198.0,0.0,9718,1,346,0,0,2,9
893239,0.0,0.0,0.0,3.0,0.0,2.0,923.0,3521,1,211,1,0,1,5
814500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9278,5,102,1,0,0,2
659306,0.0,0.0,2.0,33.0,97.0,553.0,175537.56563908700,8222,4,124,0,0,2,3
559505,0.0,0.0,506.0,0.0,1.0,178.0,0.0,7186,2,35,0,0,2,0
287634,0.0,0.0,0.0,747.0,0.0,0.0,2478.0,8412,5,105,0,0,0,2
810443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,941,3,188,1,0,0,5
774865,0.0,0.0,0.0,0.0,1217.0,2.0,0.0,4850,5,216,1,0,1,5
155369,0.0,1.0,149.0,0.0,890.0,9.0,0.0,4906,1,360,0,0,2,9
516915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6988,1,201,1,0,1,5
228852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7881,3,227,1,0,2,6
237923,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,1691,5,98,0,0,2,2
482836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7478,3,237,1,0,0,6
340720,0.0,0.0,20.0,200393.59800057500,751.0,0.0,2.0,4043,2,211,1,0,2,5
446550,0.0,0.0,27.0,0.0,0.0,663.0,0.0,5966,5,92,0,0,1,2
310004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116,1,298,1,0,0,8
558398,0.0,0.0,157.0,,1199.0,0.0,14.0,959,2,267,0,0,2,7
809305,0.0,0.0,80.0,130.0,0.0,1323.0,0.0,5288,2,131,0,0,2,3
515330,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5258,1,214,1,0,1,5
884532,0.0,0.0,4102.0,0.0,36.0,0.0,1825.0,7608,2,153,0,0,2,4
728315,0.0,0.0,14.0,0.0,91.0,1203.0,0.0,9126,3,154,0,0,2,4
685489,0.0,0.0,0.0,,0.0,5381.0,139.0,1011,5,50,0,0,0,1
188246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6972,4,359,1,0,0,9
536767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3562,3,223,1,0,0,6
389848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9323,2,131,0,0,0,3
421956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2644,2,221,1,0,0,6
573067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6495,4,208,1,0,1,5
921300,0.0,0.0,0.0,0.0,122947.77872810900,0.0,0.0,7666,3,31,1,0,1,0
907790,0.0,0.0,2.0,0.0,0.0,0.0,681.0,8845,4,135,0,0,0,3
199938,0.0,0.0,31.0,804.0,1.0,4732.0,2577.0,4057,1,224,0,0,0,6
365810,0.0,0.0,0.0,1170.0,0.0,5467.0,1241.0,8407,1,123,0,0,2,3
790725,1.0,0.0,,0.0,0.0,0.0,0.0,6987,5,165,1,0,0,4
511387,0.0,0.0,0.0,1897.0,0.0,880.0,605.0,1635,4,334,1,0,0,9
947249,1.0,0.0,0.0,0.0,,0.0,0.0,2994,2,38,1,0,0,0
680920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7190,1,85,0,0,1,2
616123,0.0,0.0,0.0,0.0,0.0,0.0,,3001,2,77,1,0,0,2
947931,0.0,,269.0,1776.0,0.0,0.0,12.0,4679,5,5,0,0,1,0
403681,0.0,0.0,301.0,0.0,369202.234939085,0.0,1013.0,1632,3,151,0,0,1,4
820604,0.0,0.0,62.0,,0.0,159690.2540724770,2203.0,395,4,94,0,0,1,2
675811,0.0,0.0,501.0,0.0,179.0,1.0,0.0,614,4,257,1,0,1,7
462124,0.0,0.0,836.0,0.0,51.0,304.0,0.0,7314,2,91,0,0,1,2
401112,0.0,0.0,83.0,0.0,129.0,504.0,0.0,2010,3,84,0,0,0,2
392819,0.0,0.0,608.0,,6.0,0.0,1637.0,3697,3,230,0,0,0,6
265766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2507,2,252,1,0,0,6
321879,0.0,0.0,0.0,75.0,106.0,0.0,1903.0,2212,1,266,1,0,2,7
381908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9636,4,275,1,0,0,7
180536,0.0,0.0,4.0,0.0,2574.0,0.0,0.0,2863,5,8,1,0,0,0
618306,0.0,0.0,0.0,742.0,0.0,125.0,3.0,1757,3,357,0,0,0,9
461608,0.0,0.0,101.0,32.0,0.0,137.0,633.0,2837,5,209,1,0,0,5
149172,1.0,0.0,0.0,,0.0,0.0,0.0,154,2,69,1,0,2,1
343084,0.0,0.0,773.0,3729.0,43.0,10.0,0.0,8029,5,272,1,0,1,7
395287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,884,3,16,1,0,2,0
775108,1.0,,0.0,0.0,216188.67151608000,0.0,0.0,6593,4,155,0,0,2,4
114375,0.0,0.0,1471.0,0.0,7.0,5.0,0.0,6552,2,167,1,0,0,4
721252,0.0,0.0,311.0,7.0,665.0,0.0,0.0,6356,3,6,0,0,2,0
696974,0.0,0.0,2050.0,8525.0,0.0,270.0,636.0,2117,4,154,0,0,2,4
809961,0.0,0.0,0.0,,291.0,481.0,2.0,807,2,342,0,0,2,9
402170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4232,5,97,1,0,2,2
918400,1.0,0.0,0.0,0.0,0.0,0.0,185831.0301782090,7475,5,172,1,0,2,4
465389,0.0,0.0,1.0,1484.0,210.0,0.0,5.0,5687,2,11,1,0,0,0
499794,0.0,0.0,438.0,283.0,944.0,0.0,355.0,1951,1,60,0,0,0,1
159957,0.0,0.0,541.0,38.0,713.0,316.0,0.0,1203,2,318,0,0,2,8
965153,0.0,0.0,1367.0,108.0,,0.0,77.0,1247,3,26,0,0,2,0
341148,0.0,0.0,0.0,13.0,643.0,47.0,0.0,5544,1,52,1,0,0,1
186987,0.0,0.0,19.0,9.0,0.0,0.0,594.0,40,2,305,1,0,0,8
386182,0.0,0.0,131.0,799.0,0.0,0.0,16.0,873,1,150,0,0,2,4
137518,0.0,0.0,328.0,5193.0,0.0,20.0,533.0,2220,1,52,1,0,0,1
960325,0.0,0.0,0.0,,1661.0,52.0,8.0,3384,1,54,1,0,0,1
549398,0.0,0.0,1290.0,0.0,6.0,1.0,0.0,6796,2,160,0,0,0,4
679701,0.0,0.0,0.0,1180.0,0.0,2677.0,283.0,1115,5,156,0,0,2,4
242419,0.0,0.0,0.0,739.0,0.0,140.0,6901.0,6251,4,361,0,0,2,9
905686,0.0,0.0,34.0,223.0,1559.0,0.0,0.0,7384,2,225,1,0,0,6
243184,0.0,0.0,2209.0,11418.0,0.0,1868.0,445.0,7300,2,169,1,0,0,4
127931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5714,2,164,1,0,0,4
676603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7030,5,87,1,0,0,2
976265,0.0,0.0,52.0,0.0,5.0,517.0,0.0,1207,1,354,0,0,2,9
413209,,0.0,0.0,0.0,0.0,0.0,0.0,7648,4,131,1,0,0,3
268526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5072,4,13,0,0,0,0
569687,0.0,0.0,507.0,0.0,0.0,0.0,,4526,3,162,0,0,2,4
635496,0.0,0.0,0.0,3281.0,0.0,68.0,341.0,3164,3,125,1,0,0,3
818178,0.0,0.0,121.0,535350.0962148380,0.0,10.0,0.0,1017,2,27,0,0,0,0
746394,0.0,0.0,0.0,3859.0,13.0,195.0,3874.0,8180,2,55,0,0,0,1
320554,0.0,0.0,104.0,,0.0,174.0,253.0,1167,3,208,0,0,0,5
313547,0.0,0.0,1156.0,0.0,1.0,305.0,0.0,8020,2,219,0,0,1,5
667223,0.0,0.0,0.0,815.0,1558.0,3.0,1334.0,5259,4,197,1,0,0,5
395914,0.0,0.0,0.0,,0.0,176.0,783.0,7816,4,196,0,0,1,5
841873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2453,5,210,1,0,2,5
352915,0.0,0.0,622.0,53.0,8.0,47.0,39.0,2075,1,197,0,0,2,5
395421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6757,3,203,1,0,0,5
427267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,849,3,187,1,0,0,5
637244,0.0,0.0,6256.0,0.0,0.0,1.0,21.0,8104,2,159,0,0,2,4
810542,0.0,0.0,612.0,326.0,46.0,87.0,0.0,8708,5,348,1,0,0,9
797279,0.0,0.0,241.0,0.0,670.0,0.0,0.0,154,2,320,0,0,0,8
227976,0.0,0.0,0.0,1376.0,43.0,0.0,1460.0,2248,5,147,1,0,2,3
237528,0.0,0.0,,,0.0,0.0,0.0,972,1,187,1,0,1,5
118860,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2332,2,291,0,0,0,7
894644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,508,1,97,1,0,1,2
895986,1.0,0.0,0.0,,0.0,0.0,0.0,1287,2,125,1,1,0,3
442279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7183,1,61,0,0,1,1
248007,0.0,0.0,505.0,,181.0,0.0,0.0,8061,5,328,0,0,1,8
989663,0.0,0.0,1243.0,0.0,5.0,16.0,34.0,1148,2,339,0,0,2,9
808882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,562,1,204,1,0,1,5
608690,0.0,0.0,954.0,0.0,10.0,3.0,2.0,8267,5,30,0,0,0,0
341325,0.0,0.0,0.0,493.0,0.0,131.0,132.0,2563,4,71,0,0,2,1
762516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3551,3,211,1,0,2,5
689552,1.0,0.0,0.0,168898.56350528600,0.0,0.0,0.0,4303,5,14,1,0,0,0
126667,0.0,0.0,571.0,0.0,0.0,0.0,0.0,6176,2,361,0,0,1,9
416805,0.0,0.0,197363.11212461100,0.0,310.0,0.0,0.0,5150,2,121,0,0,0,3
773552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,416,2,65,1,0,0,1
361068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,434,4,177,0,0,0,4
163517,0.0,0.0,4.0,637.0,0.0,0.0,3.0,1626,5,6,0,0,0,0
690641,0.0,0.0,0.0,,0.0,32.0,1577.0,736,5,255,0,0,1,7
640579,1.0,,0.0,0.0,0.0,0.0,0.0,1796,1,226,1,0,0,6
988555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212,1,126,1,0,2,3
398156,1.0,0.0,0.0,292236.35030641200,0.0,0.0,0.0,8781,3,104,1,0,2,2
606988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9920,3,336,1,0,0,9
272334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9841,4,284,0,0,0,7
615422,0.0,0.0,0.0,0.0,1037.0,8.0,1.0,8367,2,163,1,0,0,4
883234,0.0,0.0,0.0,7767.0,0.0,15.0,2453.0,4791,5,121,1,0,0,3
828797,0.0,0.0,,0.0,382196.42538076700,0.0,284.0,5828,2,200,0,0,0,5
439554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4576,1,226,1,0,0,6
756337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8355,1,101,1,0,2,2
174996,1.0,0.0,0.0,,0.0,0.0,0.0,2498,3,8,1,0,2,0
647429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8931,5,346,1,0,0,9
188889,,0.0,,0.0,0.0,0.0,0.0,3690,3,156,0,0,2,4
134648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9202,2,27,1,0,1,0
474082,0.0,0.0,0.0,31.0,2076.0,77.0,0.0,3243,2,259,1,0,0,7
518485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6520,4,59,1,0,0,1
750927,0.0,0.0,1231.0,,8.0,0.0,0.0,7752,4,253,0,0,2,6
128454,0.0,0.0,0.0,5036.0,4.0,519.0,0.0,7424,1,73,1,0,2,1
905451,1.0,0.0,0.0,0.0,0.0,,0.0,4280,4,252,1,0,0,6
372514,0.0,0.0,381.0,4.0,0.0,0.0,368.0,3931,1,222,0,0,2,6
881174,0.0,0.0,0.0,0.0,3.0,299.0,92.0,7490,4,174,0,0,2,4
929913,0.0,0.0,373.0,1.0,1.0,496.0,0.0,6572,5,132,0,0,2,3
153488,0.0,0.0,0.0,4.0,336.0,304.0,0.0,67,4,188,0,0,0,5
722502,0.0,0.0,521.0,0.0,4.0,261.0,1.0,9824,3,313,0,0,1,8
168050,0.0,0.0,24.0,174.0,0.0,509.0,15.0,9,3,256,0,0,1,7
220806,1.0,0.0,0.0,0.0,,0.0,0.0,2779,2,211,1,0,0,5
478992,0.0,0.0,202.0,484.0,0.0,3208.0,2485.0,407,1,270,0,0,1,7
689569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4669,2,181,1,0,0,4
385630,0.0,0.0,3.0,2251.0,0.0,95.0,12.0,1387,1,40,1,0,1,1
833321,1.0,0.0,,0.0,0.0,0.0,435548.93572517500,7057,4,305,0,0,0,8
782224,0.0,0.0,552.0,192.0,30.0,0.0,1.0,3267,1,163,0,0,2,4
754177,0.0,0.0,0.0,124.0,0.0,3975.0,186.0,9621,3,16,0,0,2,0
895312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3623,2,139,0,0,1,3
122947,0.0,0.0,0.0,999.0,0.0,0.0,4.0,9259,3,81,1,0,0,2
648434,1.0,0.0,0.0,0.0,0.0,,0.0,515,2,335,1,0,2,9
404519,0.0,0.0,0.0,,957.0,4.0,0.0,6635,4,141,0,0,0,3
595720,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2235,2,359,1,0,0,9
654019,0.0,0.0,605.0,0.0,24.0,1.0,86.0,878,2,72,0,0,2,1
276435,0.0,0.0,0.0,12.0,851.0,19.0,103.0,5706,3,156,0,0,0,4
200263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6146,2,266,1,0,0,7
755497,1.0,0.0,0.0,0.0,316628.4426931690,0.0,0.0,9967,2,321,1,0,0,8
862997,1.0,0.0,0.0,150596.9984652590,0.0,0.0,0.0,2664,2,93,1,0,1,2
384224,0.0,0.0,0.0,442681.2933969520,0.0,0.0,1609.0,4860,5,214,0,0,2,5
930679,0.0,0.0,0.0,551.0,0.0,5270.0,22.0,3251,3,247,0,0,2,6
459526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1550,3,353,1,0,0,9
328930,1.0,0.0,0.0,0.0,131863.04054462400,0.0,0.0,2654,2,46,1,0,0,1
607310,1.0,,0.0,0.0,0.0,0.0,0.0,1920,1,33,1,0,2,0
621852,0.0,0.0,0.0,129.0,0.0,177.0,444.0,8471,1,100,0,0,0,2
710023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4457,4,165,1,0,1,4
694285,0.0,,0.0,0.0,641.0,33.0,29.0,8529,4,66,1,0,0,1
926619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9532,2,76,1,0,0,1
618057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5384,4,223,1,0,0,6
667413,1.0,0.0,0.0,0.0,,0.0,0.0,1896,1,41,1,0,0,1
350399,1.0,0.0,0.0,0.0,0.0,,0.0,4108,4,71,1,0,0,1
460416,0.0,0.0,750.0,0.0,109.0,368.0,0.0,3550,5,58,0,0,0,1
715404,0.0,0.0,616.0,0.0,46.0,0.0,14.0,181,5,264,0,1,1,7
138828,,0.0,0.0,0.0,0.0,0.0,0.0,3942,4,46,1,0,1,1
986933,0.0,0.0,848.0,0.0,307.0,182.0,0.0,5147,4,118,0,0,2,3
885142,0.0,0.0,721.0,62.0,7.0,0.0,0.0,8681,4,107,1,0,0,2
248701,0.0,0.0,550.0,0.0,738.0,0.0,0.0,6449,3,364,1,0,0,9
358769,0.0,0.0,799.0,0.0,190.0,68.0,0.0,5011,5,109,0,0,2,2
552312,0.0,0.0,,0.0,0.0,43.0,667.0,6361,2,240,0,0,2,6
686926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3135,5,29,1,0,0,0
229455,1.0,0.0,278023.80702301000,0.0,0.0,0.0,0.0,9397,4,182,1,0,0,4
596500,1.0,0.0,0.0,0.0,0.0,0.0,249247.34866626100,403,5,51,1,0,1,1
177205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4195,2,159,1,0,0,4
941127,1.0,0.0,,0.0,0.0,0.0,0.0,2026,4,361,1,0,0,9
547464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6830,4,20,0,0,2,0
150336,0.0,0.0,3414.0,0.0,161.0,28.0,119.0,9275,3,171,0,0,2,4
607008,1.0,0.0,91096.23373526230,0.0,0.0,0.0,0.0,8143,5,109,0,0,0,2
593611,0.0,0.0,5.0,213379.21382508200,0.0,309.0,731.0,5258,5,31,1,0,0,0
169742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8160,5,344,1,0,0,9
169572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5644,4,340,1,0,2,9
543364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,919,5,326,1,1,1,8
605555,0.0,0.0,44.0,1535.0,10.0,51.0,0.0,5978,2,81,1,0,0,2
341821,0.0,0.0,801.0,0.0,246.0,1.0,0.0,5674,2,178,0,0,1,4
159536,1.0,0.0,0.0,0.0,0.0,444289.9679670980,0.0,8096,3,166,0,1,1,4
517637,0.0,0.0,0.0,1.0,20.0,0.0,1363.0,1031,3,34,0,0,1,0
581781,0.0,0.0,1483.0,10.0,0.0,0.0,0.0,6662,2,246,0,0,0,6
562077,0.0,0.0,0.0,7.0,17.0,0.0,1724.0,759,3,228,0,0,2,6
365187,,0.0,0.0,1249.0,456218.22056802100,4812.0,1116.0,4264,2,156,0,0,1,4
935362,0.0,0.0,14.0,0.0,0.0,3778.0,1.0,7747,4,313,0,0,0,8
125376,0.0,0.0,269.0,96.0,252.0,0.0,0.0,3766,2,117,0,0,2,3
481800,0.0,0.0,2.0,407.0,4509.0,1433.0,9.0,4493,3,210,1,0,1,5
144515,0.0,0.0,0.0,878.0,82.0,360.0,1784.0,763,4,28,0,0,2,0
370932,0.0,0.0,106.0,46.0,,0.0,843.0,2817,4,233,0,0,2,6
204460,0.0,0.0,0.0,402.0,0.0,135.0,9010.0,9360,1,355,0,0,0,9
619643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2802,3,96,1,0,0,2
861626,0.0,0.0,980.0,2.0,69.0,0.0,0.0,419,5,203,0,0,2,5
844065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310,3,350,0,0,2,9
420962,0.0,0.0,0.0,0.0,889.0,0.0,0.0,2296,4,277,1,0,0,7
809633,0.0,0.0,0.0,4286.0,18.0,4.0,872.0,1597,5,43,1,0,0,1
505016,0.0,0.0,0.0,431.0,28.0,10941.0,26.0,3004,3,357,0,0,0,9
744131,0.0,0.0,,292.0,2.0,,0.0,5043,5,200,0,0,1,5
627661,0.0,0.0,0.0,0.0,12.0,726.0,19.0,7827,5,291,0,0,1,7
389901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5883,4,344,1,0,0,9
343235,0.0,0.0,0.0,952.0,0.0,227896.87986819000,1790.0,9084,5,53,0,0,1,1
345316,0.0,0.0,25.0,0.0,2.0,0.0,657.0,1875,4,363,0,0,2,9
308599,,0.0,0.0,623.0,1827.0,0.0,0.0,6850,5,293,1,0,0,8
927867,0.0,0.0,0.0,726.0,0.0,281.0,1257.0,3707,5,133,1,0,0,3
157143,0.0,0.0,740.0,82.0,6.0,,1.0,8090,1,59,0,0,2,1
719740,0.0,0.0,0.0,0.0,0.0,888.0,,2659,5,162,0,0,1,4
600279,0.0,0.0,1176.0,0.0,20.0,103.0,0.0,6188,2,211,0,0,0,5
357536,0.0,0.0,0.0,2506.0,46.0,11001.0,5.0,7052,3,261,0,0,0,7
452527,0.0,0.0,44.0,630.0,18.0,96.0,0.0,6490,2,309,0,0,2,8
685634,0.0,0.0,1417.0,0.0,0.0,0.0,0.0,236,4,238,1,0,2,6
130927,1.0,0.0,0.0,,0.0,0.0,0.0,2014,1,159,1,0,2,4
525356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6163,4,73,1,0,0,1
870029,0.0,0.0,0.0,471.0,120.0,13.0,6.0,7657,3,18,1,0,0,0
904724,0.0,0.0,0.0,0.0,332.0,442.0,0.0,7030,4,192,0,0,1,5
168138,,0.0,0.0,,0.0,0.0,0.0,9882,1,201,0,0,2,5
716493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3285,3,340,1,0,2,9
453492,0.0,0.0,0.0,1347.0,0.0,43.0,0.0,3421,4,274,1,0,0,7
861206,0.0,0.0,819.0,4.0,92.0,38.0,0.0,3034,4,211,0,0,2,5
438188,0.0,,0.0,0.0,0.0,0.0,0.0,2865,4,320,1,0,1,8
641716,0.0,0.0,130.0,0.0,870.0,31.0,26.0,2608,3,334,1,0,0,9
796987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4598,2,159,1,0,1,4
529076,0.0,0.0,,175.0,259.0,1.0,101.0,1669,1,23,0,0,2,0
329810,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2464,4,195,1,0,2,5
591961,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,7710,4,214,0,0,0,5
852997,0.0,0.0,202.0,,1108.0,0.0,0.0,4273,3,342,0,0,1,9
385005,0.0,0.0,0.0,216.0,0.0,5391.0,3372.0,6220,5,56,0,0,1,1
974223,0.0,0.0,794.0,371.0,0.0,228.0,1.0,4588,1,138,0,0,2,3
438668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2597,4,251,1,0,0,6
369544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3710,2,16,1,0,0,0
194033,0.0,0.0,14.0,5.0,0.0,795.0,0.0,2162,1,102,1,0,0,2
323404,0.0,0.0,113.0,2492.0,41.0,0.0,2376.0,958,1,255,0,0,0,7
217090,0.0,1.0,600.0,31.0,1.0,659.0,191.0,6737,5,115,0,0,1,3
269835,0.0,0.0,123275.82507139000,817.0,58.0,0.0,25.0,4225,5,300,1,0,1,8
823655,0.0,0.0,0.0,1562.0,0.0,2.0,16.0,3259,1,293,1,0,0,8
780313,0.0,0.0,751.0,0.0,207982.74281196100,0.0,77.0,7561,4,109,0,0,0,2
598232,,0.0,0.0,0.0,0.0,0.0,0.0,7066,1,130,1,0,0,3
286456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,5,311,1,0,0,8
734969,0.0,0.0,0.0,0.0,0.0,1565.0,224.0,5891,2,153,0,0,2,4
410718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9377,4,15,0,0,2,0
185890,0.0,0.0,14.0,,437.0,103.0,333.0,2683,5,111,1,0,0,3
327775,1.0,0.0,0.0,0.0,,0.0,0.0,151,4,250,1,0,2,6
270849,0.0,0.0,860.0,305.0,18.0,1415.0,0.0,6301,5,77,0,0,2,2
245303,0.0,0.0,1533.0,0.0,858.0,297.0,0.0,9211,1,353,0,0,0,9
247693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,284,1,149,1,0,2,4
386549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4782,4,249,1,0,0,6
706738,0.0,0.0,0.0,7461.0,0.0,395912.6728209040,450.0,7032,1,262,1,0,0,7
764849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7477,3,161,1,0,0,4
317914,0.0,0.0,0.0,465.0,0.0,5.0,223.0,9852,3,236,0,0,1,6
487950,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6401,1,19,1,0,0,0
600327,0.0,0.0,0.0,0.0,2078.0,0.0,0.0,7907,4,96,1,0,0,2
905164,0.0,0.0,0.0,1044.0,0.0,2.0,4.0,3353,2,336,1,0,1,9
354734,1.0,0.0,,0.0,0.0,0.0,0.0,2018,4,360,1,0,0,9
900681,0.0,0.0,0.0,338.0,0.0,453.0,0.0,8492,4,33,0,0,2,0
567227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2493,2,53,0,0,1,1
706385,0.0,0.0,165.0,36.0,0.0,3044.0,556.0,565,5,312,0,0,2,8
512610,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9646,2,245,1,0,0,6
280300,0.0,0.0,81.0,0.0,492.0,122.0,0.0,9416,1,212,0,0,1,5
565081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2324,3,343,1,0,0,9
784570,0.0,0.0,147.0,0.0,1018.0,0.0,0.0,4728,2,187,1,0,1,5
449511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1713,4,112,1,1,0,3
226183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4042,3,345,1,0,1,9
680902,0.0,0.0,1.0,0.0,778.0,8.0,,6636,5,252,1,0,2,6
191956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7791,5,326,1,0,0,8
865725,0.0,0.0,0.0,0.0,0.0,563.0,344.0,1268,2,291,0,0,0,7
862221,0.0,0.0,196.0,0.0,744.0,0.0,0.0,3871,1,27,1,0,2,0
289869,0.0,0.0,0.0,0.0,0.0,757.0,0.0,5794,1,179,0,0,1,4
