GuestID,PromoCode,Region,AllInclusive,PackageType,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,BookingChannel,AgeGroup,ReferralSource,Churned,SharedRoom,RoomFloor,RoomNumber,RoomSide
573182,NoPromoCode,Americas,0,Relaxation,0,0,1438,0,112,74,8641,1,289,Phone,Middle,Facebook,1,0,E,199,S
343470,NoPromoCode,Americas,0,Adventure,0,235,0,101,0,316,8415,5,64,TravelAgent,Minor,Podcast,1,0,F,619,P
272084,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,8680,5,258,Corporate,Middle,Twitter,1,0,G,697,P
650324,PromoB,Americas,0,Adventure,0,558,0,353,0,8,9344,4,56,Website,Young,TripAdvisor,0,0,F,860,P
685437,PromoB,Europe,0,Relaxation,0,0,592,0,345,810,5124,4,133,Website,Young,Facebook,0,0,E,76,P
540105,PromoA,Americas,0,Adventure,0,42,0,0,498,0,585,1,155,Website,Minor,Google,0,0,F,752,P
708252,PromoA,Americas,0,Relaxation,0,227,0,1,0,707,988,5,45,Phone,Young,Yelp,0,0,F,1799,P
760007,PromoB,Europe,0,Relaxation,0,0,0,0,4507,5689,9335,4,216,Corporate,Middle,Email,0,0,E,46,S
146551,PromoB,Americas,0,Relaxation,0,539,2,360,900,0,5799,5,323,Mobile,Minor,Yelp,0,0,F,1566,S
541373,NoPromoCode,Americas,0,Adventure,0,8,1385,1445,250,8,7433,4,29,Website,Minor,Google,1,0,F,872,S
829727,NoPromoCode,Americas,0,Relaxation,0,0,15,455,95,0,8963,5,49,Website,Young,TV,1,0,F,970,S
643644,PromoA,Europe,1,Relaxation,0,0,0,0,0,0,8450,4,200,TravelAgent,Middle,Email,0,0,B,261,P
839080,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,4300,2,280,Mobile,Middle,Google,1,0,B,110,P
492347,NoPromoCode,AsiaPacific,0,Adventure,0,22,0,0,1,524,4312,2,27,Phone,Middle,Google,0,0,F,943,P
167158,NoPromoCode,AsiaPacific,0,Relaxation,0,1072,79,46,16,0,3491,4,310,TravelAgent,Young,TV,0,0,F,276,P
503474,NoPromoCode,AsiaPacific,0,Relaxation,0,542,0,1231,0,1,9676,3,134,Website,Young,Facebook,0,0,F,722,P
773464,NoPromoCode,Americas,0,Relaxation,0,0,867,0,128,363,3485,5,5,Mobile,Young,Google,1,0,F,786,S
559075,PromoB,Europe,0,Relaxation,0,554,1307,32,93,1553,3320,5,110,TravelAgent,Young,Google,0,0,C,226,P
805424,PromoA,Europe,0,Relaxation,0,821,960,0,27,321,9741,5,35,TravelAgent,Middle,Google,0,0,A,44,S
600861,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,6645,4,228,Corporate,Young,Email,1,0,F,846,S
967312,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,3003,3,212,TravelAgent,Young,Google,1,0,F,1712,S
338410,PromoB,Americas,0,Relaxation,0,2,0,694,0,22,5231,1,218,TravelAgent,Young,Facebook,1,0,E,126,P
153818,NoPromoCode,Americas,0,Adventure,0,790,0,0,0,0,5912,3,272,Phone,Middle,Google,0,0,E,1,S
731754,NoPromoCode,Americas,0,Wellness,0,0,153,0,0,397,4973,4,349,Phone,Senior,Google,0,0,F,1061,P
918573,PromoA,Americas,0,Relaxation,0,2703,0,0,676,1,4796,3,214,Mobile,Middle,Google,0,0,F,1046,S
581191,NoPromoCode,Americas,0,Wellness,0,426,0,107,2,0,3872,5,218,TravelAgent,Young,Email,0,0,F,1793,P
958669,PromoA,AsiaPacific,0,Relaxation,1,661,0,991,46,0,5744,5,271,Corporate,Young,TripAdvisor,1,0,F,783,S
856689,PromoA,Europe,0,Relaxation,0,0,4534,0,617,1156,9760,4,78,Corporate,Young,Radio,0,0,B,298,S
742567,PromoA,Europe,0,Adventure,0,0,859,0,6704,1891,3354,4,117,Corporate,Unknown,Podcast,0,0,B,73,S
410115,PromoA,Americas,1,Wellness,0,0,0,0,0,0,667,1,247,Phone,Minor,Google,0,0,G,570,S
741484,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,5989,1,51,Phone,Minor,TripAdvisor,0,0,G,1494,P
627875,PromoA,Americas,0,Relaxation,0,0,0,687,46,20,5534,1,201,Phone,Young,Google,0,0,G,528,P
178758,NoPromoCode,AsiaPacific,0,Relaxation,0,1933,12,188,1,0,8059,5,20,Website,Middle,Friend,0,0,E,13,S
262831,PromoA,Americas,0,Adventure,0,0,1,0,0,637,5601,4,293,Corporate,Young,Google,0,0,F,4,P
777365,PromoB,Europe,0,Relaxation,0,2,530,0,0,1360,6002,3,71,TravelAgent,Middle,Friend,0,0,D,239,P
175066,NoPromoCode,Europe,0,Adventure,0,0,0,0,0,0,1602,4,91,TravelAgent,Minor,Yelp,1,0,B,202,S
725747,PromoA,AsiaPacific,0,Adventure,0,809,0,31,733,0,471,2,184,Mobile,Young,Google,0,0,F,731,P
243768,NoPromoCode,Americas,0,Adventure,0,0,0,0,548,124,8002,3,293,Corporate,Young,Email,0,0,F,1528,S
154471,PromoA,Europe,0,Relaxation,0,0,86,796,584,10912,8963,2,31,Corporate,Middle,Friend,0,0,C,6,P
319341,PromoA,Europe,0,Relaxation,0,4531,212,10,157,12,7548,3,68,Corporate,Young,Podcast,0,0,C,153,P
196807,PromoB,Europe,1,Relaxation,0,0,0,0,0,0,4440,1,32,TravelAgent,Middle,Email,1,0,B,1,P
782328,PromoB,Europe,0,NoPackage,0,0,109,0,4810,25,2065,2,110,Mobile,Young,Facebook,0,0,B,201,P
813651,NoPromoCode,Europe,0,Adventure,1,0,16,12,10,12,3653,4,108,Mobile,Middle,Email,0,0,A,75,P
713932,PromoB,AsiaPacific,0,Relaxation,0,471,0,133,2,692,8673,3,31,Website,Middle,TikTok,0,0,E,164,P
745914,PromoB,Americas,0,Relaxation,0,553,224,9,1,0,1696,5,38,Phone,Middle,Facebook,0,0,E,263,P
233619,PromoA,Americas,0,Relaxation,0,0,0,0,0,616,7627,2,288,Phone,Young,Friend,0,0,G,1364,P
955311,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,752,1,27,Website,Young,TripAdvisor,0,0,G,540,S
432423,PromoB,Americas,0,Relaxation,0,852,147,7,0,1,2350,3,179,TravelAgent,Minor,TV,1,0,G,981,S
478057,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,7807,4,274,Mobile,Unknown,Friend,0,1,Unknown,0,Unknown
620708,NoPromoCode,Europe,0,Relaxation,0,0,3571,106,0,0,7489,3,238,Phone,Senior,Google,1,0,B,161,P
489741,NoPromoCode,AsiaPacific,0,Relaxation,1,0,0,910,0,0,2985,1,335,Corporate,Young,Instagram,1,0,F,1550,P
811544,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,91,2,72,TravelAgent,Minor,Facebook,1,0,G,1404,P
225537,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,4702,3,1,Mobile,Elderly,LinkedIn,1,0,B,186,S
998677,NoPromoCode,Europe,0,Relaxation,0,4,841,0,363,1107,1524,5,177,Corporate,Young,TV,1,0,Unknown,0,Unknown
564232,NoPromoCode,Americas,0,Adventure,0,258,377,5,0,0,3102,5,320,Mobile,Senior,Newspaper,1,0,E,245,P
394888,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,2740,1,130,Website,Middle,Facebook,1,0,G,176,P
750126,NoPromoCode,Americas,0,Relaxation,0,227,537,13,0,0,4149,5,195,Website,Young,Facebook,1,0,F,504,P
271249,PromoA,Unknown,0,Adventure,0,1430,0,0,0,423,1765,2,303,TravelAgent,Young,TripAdvisor,0,0,G,327,S
352944,PromoA,Americas,1,Wellness,0,0,0,0,0,0,7005,2,20,Website,Middle,TV,1,0,G,268,P
482910,NoPromoCode,Americas,0,Adventure,0,38,19,348,217,115,7380,2,362,Corporate,Young,Email,0,0,F,1417,P
775385,PromoB,Americas,0,Relaxation,0,42,0,345,1431,0,3105,2,25,TravelAgent,Young,Instagram,0,0,G,298,S
807067,PromoA,Europe,0,Adventure,0,0,323,971,58,4240,3038,1,215,Phone,Senior,Newspaper,0,0,E,208,S
303077,NoPromoCode,Americas,1,Adventure,0,0,0,0,0,0,6670,2,26,TravelAgent,Minor,Facebook,1,0,G,518,S
150420,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,3123,3,352,Corporate,Minor,Instagram,1,0,G,1172,S
749165,PromoA,Americas,0,Relaxation,0,12,7,0,720,0,5773,5,152,Phone,Senior,Google,1,0,F,298,S
390312,NoPromoCode,Americas,1,Adventure,0,0,0,0,0,0,685,1,222,Corporate,Minor,YouTube,1,0,G,1416,P
927354,PromoB,AsiaPacific,1,Relaxation,0,0,0,0,0,0,7309,3,297,TravelAgent,Minor,Friend,0,0,E,532,S
422668,NoPromoCode,Americas,0,Wellness,0,0,463,269,0,4,7402,3,253,Mobile,Young,Facebook,1,0,F,700,P
671892,PromoA,Americas,0,Relaxation,0,0,0,0,0,0,8905,2,199,Website,Unknown,TV,0,0,G,330,P
595785,PromoA,AsiaPacific,1,Adventure,0,0,0,0,0,0,791,4,325,Website,Middle,Facebook,1,0,F,1050,S
134968,NoPromoCode,Americas,0,Adventure,0,0,0,0,0,0,4400,4,89,Website,Minor,Facebook,1,0,G,283,S
514939,PromoA,Americas,0,Relaxation,0,0,0,0,0,0,6269,5,278,Corporate,Minor,Facebook,1,0,G,1388,S
946632,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,6676,2,91,Website,Young,Magazine,1,0,Unknown,0,Unknown
517591,NoPromoCode,Americas,0,Relaxation,0,0,0,580,211,0,6409,5,46,TravelAgent,Young,Yelp,0,0,E,273,S
142413,PromoA,AsiaPacific,1,Relaxation,0,0,0,0,0,0,6321,2,190,Corporate,Middle,Magazine,1,0,F,1736,S
907929,NoPromoCode,Americas,0,Relaxation,0,0,1,0,16,61,5055,2,56,Phone,Minor,TV,0,0,F,1054,P
129852,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,6764,4,338,Website,Senior,Friend,1,0,C,156,P
233880,NoPromoCode,Europe,0,Relaxation,0,0,5876,0,0,914,9350,4,44,Phone,Senior,Billboard,1,0,C,99,S
188078,PromoB,AsiaPacific,0,Relaxation,0,0,0,0,0,0,4076,2,258,Mobile,Minor,TikTok,1,0,F,516,P
539008,PromoB,Americas,1,NoPackage,0,0,0,0,0,0,4426,2,287,Corporate,Middle,Google,1,0,G,1332,S
855423,PromoB,AsiaPacific,0,Relaxation,1,2353,334,9,316,2,2450,1,202,Website,Elderly,Yelp,0,0,D,3,S
135829,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,5652,2,281,Mobile,Middle,Google,1,0,G,1061,S
384810,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,8611,5,69,Mobile,Middle,Yelp,1,0,Unknown,0,Unknown
980961,PromoA,Americas,0,Relaxation,0,0,784,8,11,0,8971,5,327,Mobile,Minor,Email,1,0,F,1177,S
881456,PromoA,Americas,0,Relaxation,0,0,763,1,66,208,9819,3,331,Phone,Middle,Email,0,0,G,372,P
978769,PromoA,Europe,0,Adventure,0,0,2383,0,2,97,5646,5,28,TravelAgent,Middle,Facebook,1,0,C,278,S
151086,PromoB,AsiaPacific,0,Relaxation,0,1502,1,0,0,0,9033,5,346,Phone,Young,Instagram,0,0,F,532,S
194692,PromoA,Americas,0,Wellness,0,0,0,789,283,3,4229,3,80,TravelAgent,Senior,TripAdvisor,0,0,F,1062,P
931118,PromoA,Europe,1,Adventure,0,0,0,0,0,0,4437,2,312,TravelAgent,Middle,Facebook,1,0,B,85,P
667612,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,706,3,182,Corporate,Young,Facebook,1,0,B,194,S
249607,PromoB,Americas,0,Relaxation,0,0,27,1,686,1,3900,5,143,Mobile,Young,Friend,0,0,F,514,S
784258,PromoA,AsiaPacific,0,Relaxation,0,536,0,736,118,0,4617,2,2,Corporate,Middle,Yelp,0,0,F,765,S
132643,NoPromoCode,Americas,0,Adventure,0,164,603,0,0,11,5542,3,139,Corporate,Middle,Instagram,1,0,F,349,P
101482,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,9917,2,85,TravelAgent,Minor,Facebook,1,1,Unknown,0,Unknown
156171,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,7090,1,116,Website,Young,Google,0,0,G,1308,S
438832,NoPromoCode,Americas,0,Adventure,0,0,0,0,0,0,9144,4,348,TravelAgent,Minor,Instagram,1,0,G,1028,S
494010,PromoA,AsiaPacific,0,Relaxation,1,511,0,291,4212,0,4583,3,81,Corporate,Senior,Facebook,0,0,F,1553,P
616276,PromoA,Americas,0,Wellness,0,1,0,11,0,734,8249,4,327,Corporate,Young,TV,0,0,F,1037,S
391983,NoPromoCode,Americas,0,Relaxation,0,245,0,542,202,19,537,4,265,Phone,Middle,Friend,1,0,F,1158,P
184955,NoPromoCode,Americas,0,Relaxation,0,0,0,1609,0,0,8219,2,154,Phone,Minor,Instagram,1,0,E,359,P
732890,PromoA,Europe,1,Adventure,0,0,0,0,0,0,3625,2,215,Mobile,Middle,Billboard,1,0,C,252,S
775848,PromoB,Americas,0,Relaxation,0,0,4,429,0,287,5654,3,275,Website,Young,Yelp,0,0,G,323,S
985610,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,6044,2,276,Mobile,Minor,Google,1,0,G,1216,P
862793,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,8418,5,326,TravelAgent,Young,TripAdvisor,1,0,F,1290,S
909335,NoPromoCode,Europe,0,Relaxation,0,267,2802,0,54,77,5708,4,236,TravelAgent,Young,Facebook,1,0,C,144,P
257003,NoPromoCode,AsiaPacific,0,NoPackage,0,3651,0,2228,38,0,5322,5,191,Phone,Minor,TV,0,0,F,1583,P
564728,PromoA,Americas,0,Relaxation,0,732,0,0,156,0,2872,4,234,Phone,Middle,Google,0,0,G,832,P
237494,NoPromoCode,AsiaPacific,0,Relaxation,1,2739,0,0,0,685,5377,4,226,Corporate,Senior,Magazine,0,0,D,132,P
467932,NoPromoCode,Americas,0,Adventure,0,14,0,1,528,109,2633,3,60,Phone,Young,Facebook,1,0,F,1228,S
466054,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,4407,5,262,Mobile,Young,Radio,1,0,F,207,P
406121,NoPromoCode,Europe,0,Adventure,0,0,1068,0,176,8188,9602,4,201,Website,Elderly,Google,0,0,C,15,S
600763,PromoA,Americas,0,Relaxation,0,0,0,128,0,0,899,5,313,Website,Minor,TV,0,0,F,425,P
642596,NoPromoCode,Americas,0,Relaxation,0,0,0,533,277,0,5717,1,315,Corporate,Senior,Facebook,0,0,G,237,S
959681,PromoB,Unknown,0,Relaxation,0,894,1,0,230,26,267,1,228,Phone,Young,Facebook,0,0,E,111,S
923484,NoPromoCode,AsiaPacific,0,Relaxation,0,1049,0,0,0,0,5154,5,134,Corporate,Young,Google,0,0,E,187,S
566787,PromoB,Americas,0,Relaxation,0,0,0,970,0,0,6432,3,45,Website,Senior,Friend,1,0,F,758,S
725577,PromoB,AsiaPacific,0,Relaxation,0,490,355,298,245,0,3935,2,322,Website,Minor,Google,0,0,F,226,P
957526,NoPromoCode,Unknown,0,Relaxation,0,0,1000,0,19,1776,1423,5,357,Corporate,Middle,Friend,0,0,B,288,S
693192,NoPromoCode,Americas,0,Adventure,0,2,20,1,1026,2,146,4,103,Corporate,Middle,TripAdvisor,1,0,F,864,S
674168,PromoB,AsiaPacific,0,Relaxation,0,0,0,0,0,0,5453,4,196,Corporate,Minor,TV,1,0,F,124,P
219163,NoPromoCode,Americas,0,Relaxation,0,1,784,0,55,149,1611,2,288,Corporate,Middle,Facebook,1,0,E,73,S
860456,PromoB,Americas,0,Relaxation,0,151,6,26,0,533,3899,3,328,Phone,Young,Google,0,0,F,1348,P
922152,NoPromoCode,AsiaPacific,0,Relaxation,0,588,196,272,0,0,5864,2,207,Website,Elderly,Twitter,1,0,D,150,S
394768,NoPromoCode,Americas,0,Relaxation,0,0,559,366,0,62,7656,3,337,Phone,Middle,Google,1,0,E,216,P
123807,PromoA,Americas,0,Relaxation,0,0,13,0,773,0,9274,2,76,Corporate,Young,Yelp,0,0,G,274,P
400276,NoPromoCode,Americas,0,Relaxation,0,163,146,54,245,95,3538,4,301,Corporate,Young,TripAdvisor,0,0,F,1725,P
568578,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,1933,1,35,Phone,Minor,LinkedIn,1,0,G,1129,S
923125,NoPromoCode,Americas,0,Adventure,0,770,0,0,40,0,2478,4,214,TravelAgent,Young,Friend,0,0,G,341,S
723328,PromoB,AsiaPacific,0,Relaxation,0,1365,0,48,22,137,3737,5,262,TravelAgent,Young,Facebook,0,0,F,35,S
693875,PromoB,AsiaPacific,0,Wellness,0,1209,0,0,0,833,3117,5,301,Corporate,Middle,TripAdvisor,0,0,F,152,S
740263,NoPromoCode,Europe,0,Relaxation,0,0,0,1309,18,11,5085,5,333,TravelAgent,Young,Google,1,0,C,281,S
149400,NoPromoCode,Americas,0,Relaxation,0,109,182,25,549,44,7929,5,172,TravelAgent,Young,TV,1,0,F,0,S
528919,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,8057,4,316,Corporate,Middle,Facebook,1,0,B,321,S
465717,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,9872,5,54,Website,Middle,Google,1,0,G,1028,S
574264,PromoA,AsiaPacific,1,Relaxation,0,0,0,0,0,0,4850,2,328,Mobile,Middle,TripAdvisor,0,0,E,411,P
979356,PromoB,AsiaPacific,0,Relaxation,0,1102,9,2628,0,0,1448,2,31,Mobile,Minor,TripAdvisor,0,0,D,75,P
152990,NoPromoCode,Americas,0,NoPackage,0,0,0,0,622,8,6093,1,133,Website,Young,Friend,0,0,F,1687,P
761814,PromoA,Americas,0,Wellness,0,38,220,495,0,0,1629,2,283,Phone,Young,Google,0,0,F,431,P
112427,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,6867,5,251,Phone,Minor,Email,0,0,E,510,S
944482,PromoA,Europe,0,Relaxation,0,0,6634,0,5047,108,1245,5,363,Corporate,Senior,TripAdvisor,0,0,B,186,P
996408,NoPromoCode,Americas,0,Relaxation,0,196,5,674,12,20,469,1,239,Phone,Young,Friend,0,0,G,574,P
470691,PromoA,Europe,1,Adventure,0,0,0,0,0,0,2434,5,343,Phone,Middle,TV,1,1,Unknown,0,Unknown
258849,NoPromoCode,AsiaPacific,0,Relaxation,0,13,0,315,0,261,8999,3,75,Mobile,Middle,Facebook,1,0,D,96,S
837704,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,1394,5,303,Website,Young,Email,1,0,B,260,S
843908,PromoB,Americas,0,Adventure,0,7,723,0,6,13,8108,2,325,Mobile,Middle,Friend,0,0,F,1561,S
194939,PromoB,Europe,1,Adventure,0,0,0,0,0,0,6487,1,268,TravelAgent,Young,TripAdvisor,1,0,C,118,P
849891,NoPromoCode,Unknown,0,Relaxation,0,0,0,0,729,397,6504,1,283,TravelAgent,Middle,Billboard,1,0,F,1316,P
121005,NoPromoCode,Americas,1,Adventure,0,0,0,0,0,0,2990,3,224,TravelAgent,Minor,Radio,0,0,G,283,S
615468,PromoA,Americas,0,Relaxation,0,0,0,0,0,0,4419,2,231,Website,Middle,Facebook,0,0,G,1461,S
378023,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,1930,4,346,Corporate,Young,Instagram,0,0,G,19,S
347123,PromoB,Americas,0,Relaxation,0,0,9,3,34,0,7306,3,53,TravelAgent,Middle,TV,0,1,G,1382,P
526603,PromoA,Europe,0,Relaxation,0,90,2050,0,15,1244,1056,4,132,Corporate,Middle,Facebook,0,0,C,126,P
162226,PromoA,Americas,0,Relaxation,0,0,0,879,0,0,1724,2,217,TravelAgent,Young,Email,0,0,F,1493,P
228030,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,1322,2,38,Phone,Minor,TripAdvisor,1,0,F,1432,P
556999,PromoA,Americas,0,Relaxation,0,9,0,0,0,878,658,1,107,Mobile,Young,Google,0,0,G,84,P
936476,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,6448,1,48,TravelAgent,Young,Google,1,0,C,21,S
531005,PromoA,Americas,0,Adventure,0,0,0,0,0,0,3022,5,0,Website,Minor,Email,0,1,Unknown,0,Unknown
218534,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,2022,3,364,Corporate,Middle,Twitter,0,0,G,1181,P
501440,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,5760,5,127,Mobile,Middle,Google,0,0,G,1484,P
873316,PromoB,Europe,1,Relaxation,0,0,0,0,0,0,1225,3,253,Website,Middle,Flyer,1,0,B,47,P
331782,NoPromoCode,AsiaPacific,1,Wellness,0,0,0,0,0,0,4184,5,166,Corporate,Senior,Google,1,0,E,539,S
130925,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,7663,1,345,Corporate,Middle,Google,1,0,G,1431,S
645200,PromoA,Americas,0,Relaxation,0,0,0,0,0,755,5562,5,28,TravelAgent,Senior,Friend,0,0,G,227,P
775445,NoPromoCode,AsiaPacific,0,Relaxation,0,0,0,0,0,0,7065,1,296,Corporate,Middle,YouTube,0,0,E,79,S
947126,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,4625,3,264,Phone,Young,Instagram,1,0,F,877,P
355908,PromoB,Europe,1,Adventure,0,0,0,0,0,0,5500,5,202,Website,Middle,Instagram,1,0,B,250,P
946892,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,4126,5,203,Mobile,Senior,Google,1,0,B,262,S
353714,PromoB,Americas,0,Relaxation,0,595,134,7,0,0,9848,2,266,TravelAgent,Minor,Friend,0,0,F,1669,P
449128,NoPromoCode,Americas,0,Wellness,0,0,552,44,0,661,4521,5,282,Phone,Young,Google,1,0,F,711,S
122572,NoPromoCode,Unknown,0,Relaxation,0,0,4,0,670,113,452,2,205,Corporate,Young,Email,0,0,E,39,S
314639,NoPromoCode,AsiaPacific,0,Relaxation,0,1086,4,202,401,0,6172,4,173,Mobile,Middle,Yelp,0,0,F,1139,S
447718,NoPromoCode,Americas,0,Relaxation,0,110,0,638,0,0,3192,3,297,Mobile,Young,TV,0,0,F,920,P
116504,PromoB,Europe,0,Adventure,1,0,6819,0,1643,74,8187,5,115,Mobile,Middle,TripAdvisor,0,0,A,98,P
686644,PromoB,Europe,1,Relaxation,0,0,0,0,0,0,9684,1,263,Website,Young,YouTube,1,0,A,75,S
645351,NoPromoCode,Europe,0,Adventure,0,38,257,0,54,4184,8832,4,81,TravelAgent,Young,Friend,0,0,C,137,S
434649,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,8945,4,83,Mobile,Minor,Yelp,0,0,G,439,P
330515,PromoA,AsiaPacific,1,Relaxation,0,0,0,0,0,0,6507,3,126,Website,Minor,Yelp,1,0,E,37,S
649961,NoPromoCode,Americas,0,Relaxation,0,0,196,0,0,487,9369,2,294,Corporate,Young,TripAdvisor,1,0,F,1016,S
614878,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,441,5,307,TravelAgent,Middle,TikTok,1,0,G,969,S
360549,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,7272,3,342,Corporate,Young,Google,1,0,B,286,P
334936,NoPromoCode,AsiaPacific,1,Adventure,0,0,0,0,0,0,6972,1,18,TravelAgent,Minor,Twitter,1,0,F,585,P
511093,PromoA,Americas,0,Relaxation,0,0,680,0,10,0,8062,5,92,Website,Young,Yelp,1,0,F,517,S
202004,PromoA,Americas,0,Relaxation,0,391,44,356,0,0,7938,3,169,Phone,Minor,Email,0,0,E,23,P
918183,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,5062,1,18,TravelAgent,Young,TripAdvisor,1,0,C,140,P
537758,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,7736,1,282,TravelAgent,Young,YouTube,1,0,F,737,P
566221,PromoB,Americas,0,Relaxation,0,0,9,1145,0,0,5162,2,215,TravelAgent,Middle,Yelp,0,0,F,483,S
570092,PromoA,AsiaPacific,0,Relaxation,0,938,61,0,53,4,9553,4,32,Website,Young,TripAdvisor,0,0,D,76,P
427102,NoPromoCode,Europe,0,Adventure,0,0,1821,2370,949,1285,3511,1,212,Corporate,Senior,TripAdvisor,0,0,A,104,S
645958,PromoB,AsiaPacific,1,Relaxation,0,0,0,0,0,0,7159,5,99,Corporate,Young,Facebook,0,0,E,200,S
348456,NoPromoCode,Americas,0,Relaxation,0,0,0,0,0,0,6307,5,114,Corporate,Minor,Magazine,1,0,G,1046,S
129248,PromoA,Americas,0,Relaxation,0,0,0,0,0,0,9886,4,60,Mobile,Minor,Magazine,1,0,G,602,P
199184,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,4411,5,49,TravelAgent,Middle,Instagram,1,0,G,1122,P
139845,PromoA,Europe,0,Relaxation,1,0,3076,0,3,994,6880,4,43,Mobile,Middle,Friend,0,0,A,104,S
491266,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,9465,5,189,Corporate,Young,Google,0,0,G,900,P
405908,NoPromoCode,AsiaPacific,1,Adventure,0,0,0,0,0,0,3553,1,105,Corporate,Minor,Google,1,0,F,63,S
421844,NoPromoCode,Americas,0,Relaxation,0,2,2,876,8,0,9920,1,226,TravelAgent,Young,Facebook,1,0,G,1330,S
934210,PromoB,Europe,0,Relaxation,0,20,3960,153,280,1674,1236,2,159,Website,Middle,TripAdvisor,0,0,B,206,S
595927,PromoA,AsiaPacific,0,Relaxation,1,1093,950,341,0,0,3167,2,73,Corporate,Middle,TikTok,0,0,D,266,P
293205,PromoA,Europe,0,Adventure,0,0,506,0,1854,171,3878,2,194,Corporate,Middle,Instagram,0,0,A,56,P
689988,PromoB,AsiaPacific,0,Adventure,0,0,0,243,0,5,9747,1,227,Phone,Minor,Google,0,0,F,274,S
468774,PromoB,Americas,0,Relaxation,0,1,0,288,0,556,6436,1,338,Website,Middle,Google,1,0,G,461,S
291291,PromoA,AsiaPacific,1,Wellness,0,0,0,0,0,0,9437,1,90,Mobile,Minor,Podcast,1,0,E,190,P
990419,NoPromoCode,Americas,1,Adventure,0,0,0,0,0,0,2195,4,166,Mobile,Middle,Facebook,1,0,G,1146,S
976817,PromoB,Americas,0,Relaxation,0,522,0,1,324,60,3287,5,302,Website,Middle,Google,0,0,G,1442,P
388453,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,4752,5,122,Phone,Unknown,TripAdvisor,0,0,G,1425,S
987496,NoPromoCode,Europe,0,Relaxation,0,0,2984,23,686,173,4845,3,32,TravelAgent,Young,Instagram,1,0,D,258,P
592573,PromoA,Americas,0,Relaxation,0,0,189,0,566,189,924,2,33,Website,Minor,TripAdvisor,0,0,F,498,P
583440,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,2859,5,278,Website,Minor,TV,1,0,G,593,S
496075,PromoA,Europe,1,Relaxation,0,0,0,0,0,0,8856,4,138,Mobile,Young,Facebook,1,0,A,50,S
456979,PromoB,Americas,0,Relaxation,0,0,2891,0,6,0,4900,5,141,Corporate,Young,TripAdvisor,1,0,F,1084,P
816123,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,1664,2,190,TravelAgent,Young,Google,1,0,F,1092,P
184606,PromoA,Americas,0,Adventure,0,775,14,0,610,4,3371,2,315,Phone,Middle,Google,0,0,F,258,S
423924,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,5283,3,318,Corporate,Minor,Instagram,1,0,G,464,P
564029,PromoA,Americas,1,Adventure,0,0,0,0,0,0,3915,5,291,Website,Young,Friend,1,0,G,908,S
